matrices:,md5,md6,md7,md8,md9,md10,md11,md20,md21,md22,md23,md24,md25,md26,md31,md32,md33,md34,md35,md36,md37,md38,md39,md40,md41
name:,Con11,FIRE11,TCWh11,Ret11,Bus11,AcIn11,HeEd11,PpTt11,Pp2_11,Pp3_11,PSEn11,HhLwIn,HhMdIn,HhHiIn,aWkL,aWkM,aWkH,aNw,aUv,aSc,aSh,aPB,aSo,aEc,aNo
description,2011_Const_Mfg,2011_FIRE,2011_TCU_WhSale,2011_Retail,2011_Business_OthServ,2011_Accom_Fd_Info,2011_Health_Ed_PubAd,2011_total_population,2011_Pop 5to12,2011_Pop_13to17,PostSec 2011 FT Enrl,Household Low Income,Household Medium Income,Household High Income,AttracWkL,AttracWkM,AttracWkH,AttracNw,AttracUv,AttracSc,AttracSh,AttracPB,AttracSo,AttracEc,AttracNo
6950,0.0,0.0,0.0,109.0,76.0,195.0,72.0,3546.0,264.0,194.0,0.0,347.2952880859375,478.8333435058594,621.8599243164062,82.43040466308594,197.32020568847656,55.231990814208984,269.3428955078125,5.616137504577637,716.0112915039062,575.970458984375,337.74188232421875,1352.3240966796875,718.179443359375,753.7135009765625
7000,473.0,58.0,410.0,24.0,191.0,76.0,226.0,5670.0,598.0,436.0,0.0,494.0701599121094,681.938720703125,669.99951171875,242.32833862304688,919.2261962890625,548.2131958007812,509.8744201660156,22.044260025024414,1584.5772705078125,329.29925537109375,408.30169677734375,987.7673950195312,1280.0557861328125,825.1371459960938
7010,93.0,24.0,54.0,146.0,421.0,214.0,378.0,9141.0,968.0,694.0,28.0,834.0216674804688,1109.0338134765625,1057.957275390625,232.59719848632812,784.1029052734375,492.22857666015625,779.0743408203125,70.6942138671875,2548.784423828125,918.1455078125,765.560302734375,1831.893798828125,2136.626708984375,1586.459716796875
7020,311.0,27.0,54.0,68.0,67.0,60.0,140.0,3956.0,439.0,294.0,0.0,375.82293701171875,518.991943359375,510.1915283203125,126.57703399658203,489.03814697265625,245.03160095214844,331.7479553222656,13.655736923217773,1120.8154296875,414.7266845703125,308.8645935058594,760.519775390625,922.088134765625,674.2499389648438
7030,123.0,516.0,31.0,914.0,637.0,529.0,941.0,9107.0,967.0,640.0,0.0,794.0579833984375,1052.56640625,1001.3875732421875,555.2635498046875,2012.108154296875,1405.3204345703125,1806.2939453125,91.78605651855469,2535.268798828125,3688.29443359375,1723.048095703125,3316.71044921875,2663.00244140625,3359.51171875
7040,56.0,19.0,68.0,4.0,40.0,117.0,361.0,7055.0,701.0,590.0,0.0,573.15380859375,787.6747436523438,771.1810913085938,112.02310943603516,392.0721740722656,219.28599548339844,391.4183044433594,35.2122917175293,1988.12451171875,316.4026184082031,518.4204711914062,1237.035400390625,1622.64453125,1006.6019287109375
7050,55.0,464.0,40.0,579.0,375.0,350.0,330.0,7375.0,854.0,473.0,0.0,632.8624267578125,845.15087890625,808.99658203125,342.485107421875,1168.616455078125,777.8716430664062,1180.8192138671875,32.18852233886719,2038.5098876953125,2405.193603515625,1033.88525390625,2281.6708984375,1954.40478515625,2266.900390625
7060,77.0,307.0,88.0,614.0,382.0,435.0,458.0,7258.0,707.0,579.0,9.0,709.8018798828125,981.0970458984375,965.1133422851562,361.29046630859375,1214.1708984375,766.343994140625,1180.18408203125,55.545677185058594,1992.534912109375,2526.495849609375,1128.3958740234375,2429.458984375,1994.81298828125,2392.818359375
7070,52.0,0.0,0.0,6.0,37.0,6.0,428.0,3801.0,345.0,358.0,0.0,301.6068420410156,419.2679748535156,414.1304626464844,75.4522705078125,361.64459228515625,254.75704956054688,263.4842529296875,41.747535705566406,1111.0936279296875,184.3430633544922,389.7776184082031,673.2684326171875,939.4476318359375,577.2677612304688
7080,0.0,16.0,0.0,4.0,23.0,84.0,230.0,2060.0,179.0,185.0,0.0,160.25877380371094,222.75802612304688,219.98599243164062,63.03276062011719,207.66441345214844,152.7860870361328,172.68789672851562,22.434423446655273,576.335693359375,102.6072998046875,229.79847717285156,446.56695556640625,519.6738891601562,353.5745849609375
7100,413.0,64.0,1221.0,17.0,130.0,27.0,0.0,426.0,35.0,24.0,0.0,34.754154205322266,46.61869812011719,44.62765884399414,248.46788024902344,946.08544921875,622.7715454101562,230.1134490966797,0.0,88.82880401611328,79.58421325683594,49.38565444946289,111.72604370117188,83.08515930175781,97.8785400390625
7110,722.0,60.0,553.0,187.0,1412.0,70.0,49.0,961.0,66.0,55.0,445.0,87.5828857421875,115.53955841064453,108.87879943847656,545.556640625,2014.8558349609375,1521.848876953125,1121.351806640625,542.3350219726562,188.20497131347656,715.9893798828125,315.2590026855469,473.09222412109375,248.64959716796875,524.9852905273438
7120,765.0,68.0,850.0,153.0,314.0,107.0,69.0,3458.0,334.0,247.0,0.0,340.81439208984375,474.948974609375,468.24224853515625,361.8670959472656,1367.8577880859375,818.8560791015625,616.6153564453125,6.730327129364014,883.22998046875,700.1644287109375,342.1271057128906,831.7313842773438,776.2142944335938,784.8151245117188
7130,139.0,37.0,32.0,19.0,51.0,24.0,168.0,7170.0,706.0,485.0,0.0,632.0185546875,861.1541748046875,833.8370971679688,79.7909927368164,321.5350646972656,124.76807403564453,356.2639465332031,16.386882781982422,1813.8138427734375,375.457763671875,416.54656982421875,1131.6177978515625,1417.2088623046875,957.928466796875
7140,24.0,19.0,42.0,29.0,50.0,60.0,188.0,6132.0,616.0,416.0,0.0,592.7323608398438,802.0258178710938,772.2509155273438,65.77674102783203,237.73028564453125,89.59044647216797,310.3992004394531,18.337703704833984,1576.8892822265625,367.1180419921875,396.4322204589844,1035.7833251953125,1261.2237548828125,873.9268188476562
7150,65.0,14.0,12.0,19.0,13.0,24.0,303.0,4095.0,393.0,308.0,0.0,388.0387878417969,521.1034545898438,498.863525390625,66.5640640258789,295.3059387207031,171.96633911132812,249.45652770996094,29.554914474487305,1092.6982421875,243.84201049804688,350.76666259765625,719.872802734375,907.7236328125,617.2205200195312
7160,28.0,82.0,1156.0,31.0,96.0,47.0,331.0,2080.0,127.0,76.0,0.0,257.6914367675781,316.6268310546875,279.6846923828125,206.3121795654297,807.4811401367188,596.5658569335938,283.0736083984375,32.28606414794922,346.3689880371094,200.90255737304688,303.17633056640625,474.0221252441406,367.1318664550781,414.14447021484375
7170,64.0,0.0,0.0,3.0,78.0,13.0,124.0,1012.0,45.0,41.0,0.0,104.27522277832031,131.92959594726562,119.7965087890625,49.97743606567383,200.51441955566406,145.01834106445312,125.61412048339844,12.095081329345703,144.74050903320312,54.14207458496094,117.040283203125,195.13693237304688,143.85394287109375,164.4141387939453
7180,105.0,108.0,151.0,190.0,211.0,213.0,139.0,3220.0,255.0,167.0,0.0,338.66607666015625,416.3803405761719,367.9574890136719,186.11911010742188,588.7753295898438,381.51385498046875,495.1104736328125,13.558195114135742,652.4591064453125,823.50537109375,413.6201477050781,971.123779296875,672.8024291992188,896.4710693359375
7190,14.0,96.0,31.0,76.0,67.0,209.0,192.0,5593.0,588.0,364.0,92.0,481.7841796875,647.43212890625,619.7908935546875,128.10421752929688,353.6370849609375,198.632568359375,416.02593994140625,129.86294555664062,1456.935791015625,513.6641845703125,448.4425354003906,1171.515869140625,1245.1968994140625,973.9210205078125
7200,174.0,1264.0,40.0,699.0,532.0,298.0,1156.0,2244.0,127.0,103.0,2736.0,308.6036682128906,379.68670654296875,335.7132568359375,662.7222900390625,2548.53759765625,2062.38818359375,1832.737548828125,3417.818115234375,488.5560302734375,2618.640380859375,1378.8341064453125,1855.140869140625,1011.0189208984375,2048.27099609375
7210,29.0,27.0,0.0,33.0,102.0,93.0,2750.0,3562.0,273.0,191.0,164.0,379.0544128417969,481.01873779296875,437.931640625,413.5570983886719,1992.4183349609375,1737.665283203125,952.9465942382812,466.3480224609375,1037.041015625,271.5526428222656,1616.4954833984375,1348.69970703125,1473.849853515625,1195.902099609375
7220,45.0,14.0,0.0,33.0,120.0,8.0,184.0,4318.0,430.0,326.0,0.0,421.0534362792969,580.8197021484375,568.1336669921875,64.14898681640625,272.54620361328125,150.27633666992188,280.0255126953125,17.947540283203125,1160.85888671875,303.9108581542969,312.94024658203125,724.8624267578125,930.0855712890625,635.199951171875
7230,0.0,31.0,0.0,31.0,203.0,46.0,195.0,4824.0,505.0,331.0,0.0,437.02166748046875,602.3357543945312,588.6495361328125,88.92603302001953,324.87890625,211.17221069335938,353.1907043457031,19.020490646362305,1282.658447265625,318.35089111328125,353.78704833984375,836.5184326171875,1037.53173828125,713.990234375
7240,42.0,39.0,28.0,97.0,63.0,89.0,177.0,4286.0,502.0,306.0,0.0,432.26214599609375,580.4385986328125,555.3056640625,82.67060089111328,293.3825378417969,145.53097534179688,317.89373779296875,17.264753341674805,1238.287109375,533.5081787109375,369.7098693847656,885.7894287109375,1040.6181640625,793.530029296875
7250,50.0,90.0,202.0,275.0,371.0,378.0,398.0,2361.0,195.0,90.0,233.0,201.20669555664062,254.94244384765625,231.8533935546875,292.3585510253906,908.66357421875,675.705322265625,698.162109375,320.2829895019531,478.0719909667969,1093.49169921875,617.0296630859375,1191.94921875,696.171630859375,1099.8486328125
7260,0.0,26.0,16.0,511.0,270.0,121.0,387.0,3565.0,397.0,286.0,0.0,316.63641357421875,415.5100402832031,389.85797119140625,150.78543090820312,664.4506225585938,416.5150146484375,666.2611083984375,37.748355865478516,1075.9361572265625,1996.7159423828125,765.0023803710938,1422.18310546875,1134.5439453125,1574.066162109375
7270,101.0,250.0,30.0,648.0,386.0,411.0,497.0,6039.0,464.0,289.0,103.0,703.388916015625,882.84619140625,795.7736206054688,347.45819091796875,1204.3828125,768.0419311523438,1140.0775146484375,172.9008331298828,1194.864501953125,2597.021484375,1112.131591796875,2284.081787109375,1408.9539794921875,2308.375
7280,56.0,12.0,0.0,32.0,105.0,80.0,2946.0,1035.0,102.0,58.0,0.0,81.35244750976562,108.13320922851562,102.51553344726562,437.84521484375,2133.84228515625,1904.33203125,923.623291015625,287.355712890625,603.469482421875,159.783447265625,1605.099609375,1017.402099609375,1189.376953125,927.8157348632812
7290,0.0,0.0,32.0,261.0,161.0,22.0,254.0,3013.0,300.0,209.0,0.0,284.35052490234375,380.8896179199219,363.7640686035156,76.54414367675781,381.1603698730469,230.20840454101562,383.23992919921875,24.775407791137695,797.5975341796875,1070.87451171875,462.3517761230469,873.4584350585938,764.1280517578125,942.3335571289062
7300,203.0,874.0,27.0,1905.0,521.0,725.0,199.0,3496.0,169.0,99.0,42.0,489.6202697753906,598.5151977539062,525.8701171875,587.5989990234375,2105.58154296875,1258.0108642578125,2156.577392578125,70.14623260498047,427.9853820800781,7024.51318359375,1876.0047607421875,3843.093017578125,1348.738525390625,4519.44482421875
7310,303.0,579.0,185.0,154.0,484.0,0.0,1528.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,504.10858154296875,2176.7734375,1860.023193359375,1124.113037109375,149.0426025390625,188.05799865722656,555.764404296875,966.9705810546875,592.5931396484375,558.8609008789062,661.9810791015625
7320,42.0,78.0,26.0,40.0,38.0,31.0,133.0,4065.0,349.0,268.0,0.0,443.04046630859375,580.6631469726562,544.3025512695312,62.425994873046875,240.46212768554688,119.0539321899414,259.6195983886719,12.972949981689453,945.307373046875,318.343994140625,284.8617858886719,707.8181762695312,767.438720703125,617.2722778320312
7330,31.0,64.0,14.0,53.0,124.0,153.0,166.0,6320.0,665.0,467.0,0.0,788.0343017578125,950.411376953125,823.5629272460938,115.33135986328125,340.6974182128906,165.75119018554688,418.6119384765625,16.191801071166992,1724.739013671875,461.77740478515625,438.8778381347656,1183.188720703125,1410.6431884765625,983.75537109375
7340,120.0,882.0,26.0,120.0,284.0,186.0,416.0,2610.0,249.0,152.0,0.0,276.0361328125,365.4500732421875,345.5177917480469,386.6969299316406,1338.9808349609375,1119.318603515625,967.122314453125,40.57704544067383,654.9337768554688,544.7760620117188,530.562744140625,831.5277099609375,703.807373046875,739.4885864257812
7350,59.0,793.0,28.0,392.0,334.0,418.0,703.0,4527.0,483.0,363.0,0.0,356.666015625,457.92340087890625,421.415283203125,472.11572265625,1594.845703125,1271.734375,1277.771728515625,68.57130432128906,1360.2362060546875,1608.43701171875,1003.771240234375,1780.279296875,1488.8291015625,1681.438720703125
7360,105.0,0.0,0.0,5.0,0.0,14.0,35.0,2117.0,219.0,150.0,0.0,167.533935546875,230.85391235351562,225.6148223876953,30.814716339111328,120.0999984741211,40.004417419433594,103.95083618164062,3.4139342308044434,559.864013671875,108.6558609008789,114.82144927978516,336.5627136230469,435.6061706542969,281.5816345214844
7370,50.0,0.0,0.0,6.0,36.0,5.0,234.0,2489.0,283.0,237.0,0.0,203.97705078125,273.194091796875,260.83184814453125,49.69477081298828,229.37464904785156,155.6168212890625,171.80963134765625,22.824588775634766,811.6973266601562,128.18701171875,234.00289916992188,433.04766845703125,668.5867309570312,371.5428466796875
7380,0.0,0.0,0.0,18.0,0.0,5.0,234.0,2394.0,242.0,185.0,0.0,196.39617919921875,267.9105224609375,259.69635009765625,31.441675186157227,162.84085083007812,108.12024688720703,144.04254150390625,22.824588775634766,671.6790771484375,167.42715454101562,236.17193603515625,435.3819274902344,567.9539184570312,383.2779541015625
7390,134.0,128.0,0.0,95.0,160.0,66.0,262.0,7715.0,892.0,495.0,0.0,658.06298828125,877.7652587890625,835.181396484375,143.32342529296875,550.0964965820312,319.82232666015625,556.41162109375,25.555734634399414,2120.475341796875,673.05810546875,565.443603515625,1378.6124267578125,1713.566162109375,1214.31103515625
7400,92.0,19.0,423.0,222.0,260.0,281.0,86.0,3846.0,425.0,220.0,0.0,279.617431640625,376.70233154296875,361.68438720703125,213.35450744628906,637.556640625,395.9258728027344,513.6124267578125,8.388524055480957,981.678955078125,965.7828369140625,448.364501953125,1159.81298828125,944.7225341796875,1055.2296142578125
7410,1924.0,147.0,777.0,309.0,834.0,305.0,207.0,5524.0,499.0,286.0,1112.0,593.16748046875,769.6214599609375,715.2191772460938,804.99267578125,2985.138916015625,1826.092041015625,1448.7435302734375,1363.4759521484375,1207.3511962890625,1351.5751953125,697.1593017578125,1574.5684814453125,1184.04052734375,1467.86572265625
7420,552.0,27.0,212.0,47.0,139.0,120.0,1236.0,10309.0,1315.0,653.0,1177.0,815.5484619140625,1049.9364013671875,968.526123046875,365.5179443359375,1550.2896728515625,1059.220703125,913.69140625,1542.364990234375,3115.087646484375,610.8609008789062,1145.08935546875,1990.529296875,2692.076171875,1694.126708984375
7430,60.0,32.0,15.0,230.0,18.0,255.0,67.0,3799.0,433.0,255.0,0.0,330.96795654296875,429.31085205078125,398.7257080078125,109.94911193847656,278.8886413574219,98.1505126953125,371.54925537109375,6.535245418548584,1044.080078125,992.6420288085938,421.2308654785156,1132.802978515625,980.3740844726562,1047.7188720703125
7440,101.0,135.0,13.0,48.0,234.0,47.0,283.0,6170.0,704.0,413.0,0.0,545.3972778320312,724.5091552734375,687.1014404296875,151.89447021484375,580.7081298828125,394.79876708984375,521.8822631835938,27.604095458984375,1716.5550537109375,437.31280517578125,477.8537292480469,1077.719970703125,1390.7022705078125,931.558837890625
7450,42.0,0.0,32.0,12.0,21.0,138.0,152.0,6362.0,803.0,414.0,0.0,457.57745361328125,614.1070556640625,587.3223266601562,77.20553588867188,208.01397705078125,78.8592758178711,302.792724609375,14.826228141784668,1850.9896240234375,315.61181640625,389.41424560546875,1115.6280517578125,1481.235595703125,898.6865234375
7460,2511.0,127.0,1125.0,193.0,651.0,178.0,774.0,6357.0,709.0,321.0,18.0,497.25738525390625,662.6756591796875,630.0741577148438,951.4146728515625,3777.057373046875,2366.84912109375,1548.077392578125,97.24053192138672,1645.9998779296875,968.6014404296875,898.6422119140625,1555.153076171875,1556.4097900390625,1416.4962158203125
7470,3105.0,806.0,1560.0,869.0,1945.0,377.0,2073.0,5222.0,655.0,340.0,0.0,369.93609619140625,501.12530517578125,482.9442443847656,1765.274169921875,7020.95703125,4974.740234375,3465.57763671875,202.2024383544922,1753.1787109375,3359.610595703125,2180.567626953125,2826.100341796875,2269.3740234375,2995.82080078125
7480,84.0,34.0,104.0,71.0,249.0,112.0,2028.0,9491.0,1059.0,598.0,382.0,691.6787109375,928.03515625,887.29638671875,381.006103515625,1724.954345703125,1397.9593505859375,1062.43359375,659.2653198242188,2744.32958984375,662.4616088867188,1540.270751953125,2096.11083984375,2606.466552734375,1825.9617919921875
7490,0.0,0.0,23.0,39.0,28.0,55.0,19.0,1726.0,116.0,92.0,0.0,168.06524658203125,227.21302795410156,218.72427368164062,27.067537307739258,68.55796813964844,17.015920639038086,109.51300048828125,1.8532785177230835,315.4975891113281,214.62155151367188,125.32852935791016,362.68646240234375,276.3587646484375,316.4271240234375
7500,151.0,454.0,138.0,611.0,450.0,473.0,1159.0,6737.0,641.0,471.0,196.0,694.9171142578125,914.2299194335938,859.86279296875,528.6505737304688,1932.697998046875,1411.645263671875,1492.952392578125,349.8160400390625,1816.8404541015625,2493.36962890625,1486.776123046875,2565.118896484375,2041.2584228515625,2509.326171875
7510,64.0,0.0,39.0,11.0,27.0,10.0,223.0,3699.0,327.0,331.0,0.0,280.7056579589844,384.12646484375,373.17230224609375,54.3807258605957,244.22869873046875,144.0767822265625,207.72706604003906,21.751636505126953,1018.1126098632812,198.02157592773438,283.989013671875,617.4428100585938,824.6699829101562,527.7815551757812
7520,0.0,0.0,0.0,6.0,28.0,6.0,81.0,5319.0,558.0,393.0,0.0,441.97918701171875,611.5684814453125,599.45947265625,18.167816162109375,78.17369842529297,0.0,201.006103515625,7.900818824768066,1441.768798828125,249.31631469726562,275.67791748046875,805.7303466796875,1105.85693359375,678.7550048828125
7530,128.0,44.0,29.0,4.0,127.0,28.0,65.0,2756.0,291.0,217.0,31.0,231.79376220703125,320.71240234375,314.49755859375,83.0108871459961,300.17071533203125,186.2911376953125,232.85325622558594,43.78785705566406,772.8309326171875,132.39739990234375,171.31605529785156,449.51690673828125,607.3931274414062,371.146484375
7540,91.0,0.0,42.0,10.0,0.0,69.0,130.0,4996.0,529.0,350.0,0.0,393.82489013671875,547.8885498046875,539.29296875,60.3931884765625,203.49295043945312,69.1770248413086,232.4888916015625,12.680326461791992,1339.3983154296875,249.92674255371094,301.9156799316406,839.9729614257812,1065.5440673828125,690.0028686523438
7550,191.0,47.0,0.0,14.0,123.0,12.0,377.0,10241.0,1133.0,798.0,0.0,783.7772216796875,1071.2633056640625,1039.9716796875,128.52957153320312,550.4880981445312,294.8077392578125,553.2258911132812,36.77294921875,2953.660400390625,488.8580322265625,653.9469604492188,1610.880126953125,2315.791748046875,1364.406982421875
7560,110.0,50.0,31.0,85.0,181.0,149.0,121.0,9206.0,1116.0,645.0,0.0,664.0682373046875,919.270751953125,901.6717529296875,135.7924346923828,425.09710693359375,196.66790771484375,549.6763916015625,11.802457809448242,2666.2060546875,700.787109375,563.7635498046875,1629.1932373046875,2117.197998046875,1383.0028076171875
7570,108.0,150.0,14.0,122.0,297.0,69.0,348.0,9585.0,1065.0,599.0,5373.0,765.1854248046875,947.2708740234375,842.552734375,185.10699462890625,715.7197875976562,475.34466552734375,729.766845703125,6524.47509765625,2548.103515625,850.536865234375,720.0598754882812,1710.71630859375,2066.03369140625,1515.29833984375
7580,44.0,37.0,116.0,24.0,126.0,38.0,400.0,10642.0,1165.0,749.0,0.0,839.3876953125,1110.0267333984375,1048.59765625,117.42149353027344,484.29217529296875,270.4783935546875,547.20263671875,39.016387939453125,2930.896240234375,542.1101684570312,695.2787475585938,1714.3880615234375,2317.54833984375,1450.6702880859375
7590,43.0,41.0,27.0,12.0,54.0,48.0,207.0,6815.0,781.0,478.0,0.0,484.89892578125,669.9555053710938,656.1533813476562,72.80490112304688,272.43096923828125,137.91439819335938,341.8320007324219,20.190980911254883,1920.9927978515625,335.0010681152344,422.1535949707031,1104.725341796875,1513.19775390625,922.4109497070312
