c Emme Modeller - Turn Transaction
c Date: 2016-05-31 15:30:30
c Project:        Combined Itineraries                                        
c Scenario 2100:  2015 MD Base Network
t turns
c     At   From     To   TPF  Data1  Data2  Data3
a 311702 311707  31130    -1      0      0      0
a 311702 311707 311605    -1      0      0      0
a 311702 311707 311606    -1      0      0      0
a 311702 311707 311707     0      0      0      0
a 311702 311707 311907    -1      0      0      0
a 311702 311907  31130    -1      0      0      0
a 311702 311907 311605    -1      0      0      0
a 311702 311907 311606    -1      0      0      0
a 311702 311907 311707     0      0      0      0
a 311702 311907 311907     0      0      0      0
a 311718 311909 311911     0      0      0      0
a 311718 311909 312501    -1      0      0      0
a 311718 311909 312502    -1      0      0      0
a 311718 312501 311911    -1      0      0      0
a 311718 312501 312501     0      0      0      0
a 311718 312501 312502    -1      0      0      0
a 311718 312502 311911    -1      0      0      0
a 311718 312502 312501    -1      0      0      0
a 311718 312502 312502     0      0      0      0
a 320502 320501 320501     0      0      0      0
a 320502 320501 320503    -1      0      0      0
a 320502 320501 320504     0      0      0      0
a 320502 320501 321201    -1      0      0      0
a 320502 320503 320501    -1      0      0      0
a 320502 320503 320503     0      0      0      0
a 320502 320503 320504    -1      0      0      0
a 320502 320503 321201    -1      0      0      0
a 320502 320504 320501    -1      0      0      0
a 320502 320504 320503    -1      0      0      0
a 320502 320504 320504     0      0      0      0
a 320502 320504 321201    -1      0      0      0
a 320502 321201 320501    -1      0      0      0
a 320502 321201 320503    -1      0      0      0
a 320502 321201 320504    -1      0      0      0
a 320502 321201 321201     0      0      0      0
a 320505 275401 275401     0      0      0      0
a 320505 275401 320503    -1      0      0      0
a 320505 275401 321401    -1      0      0      0
a 320505 275401 321501    -1      0      0      0
a 320505 320503 275401    -1      0      0      0
a 320505 320503 320503     0      0      0      0
a 320505 320503 321401    -1      0      0      0
a 320505 320503 321501     0      0      0      0
a 320505 321401 275401     0      0      0      0
a 320505 321401 320503    -1      0      0      0
a 320505 321401 321401     0      0      0      0
a 320505 321401 321501    -1      0      0      0
a 320505 321501 275401    -1      0      0      0
a 320505 321501 320503    -1      0      0      0
a 320505 321501 321401    -1      0      0      0
a 320505 321501 321501     0      0      0      0
a 321301 320315 320401    -1      0      0      0
a 321301 320315 321002    -1      0      0      0
a 321301 320315 321005    -1      0      0      0
a 321301 320315 321302    -1      0      0      0
a 321301 321002 320401     0      0      0      0
a 321301 321002 321002     0      0      0      0
a 321301 321002 321005    -1      0      0      0
a 321301 321002 321302    -1      0      0      0
a 321301 321005 320401    -1      0      0      0
a 321301 321005 321002    -1      0      0      0
a 321301 321005 321005     0      0      0      0
a 321301 321005 321302    -1      0      0      0
a 321301 321302 320401    -1      0      0      0
a 321301 321302 321002    -1      0      0      0
a 321301 321302 321005     0      0      0      0
a 321301 321302 321302     0      0      0      0
a 323401 322703 322703     0      0      0      0
a 323401 322703 323001    -1      0      0      0
a 323401 322703 323004    -1      0      0      0
a 323401 323001 322703    -1      0      0      0
a 323401 323001 323001     0      0      0      0
a 323401 323001 323004    -1      0      0      0
a 323401 323004 322703    -1      0      0      0
a 323401 323004 323001     0      0      0      0
a 323401 323004 323004     0      0      0      0
a 323602 323601 323601     0      0      0      0
a 323602 323601 325301    -1      0      0      0
a 323602 323601 341802     0      0      0      0
a 323602 325301 323601    -1      0      0      0
a 323602 325301 325301     0      0      0      0
a 323602 325301 341802    -1      0      0      0
a 323602 341802 323601    -1      0      0      0
a 323602 341802 325301    -1      0      0      0
a 323602 341802 341802     0      0      0      0
a 323705 323706 323102    -1      0      0      0
a 323705 323706 323708     0      0      0      0
a 323705 323708 323102    -1      0      0      0
a 323705 323708 323708     0      0      0      0
a 323705 324101 323102    -1      0      0      0
a 323705 324101 323708    -1      0      0      0
a 323706 323707 323705    -1      0      0      0
a 323706 323707 323707     0      0      0      0
a 323706 323707 323708    -1      0      0      0
a 323706 323708 323705    -1      0      0      0
a 323706 323708 323707    -1      0      0      0
a 323706 323708 323708     0      0      0      0
a 323706 324103 323705     0      0      0      0
a 323706 324103 323707    -1      0      0      0
a 323706 324103 323708    -1      0      0      0
a 324103 323708 323706     0      0      0      0
a 324103 323708 323708     0      0      0      0
a 324103 323708 324701    -1      0      0      0
a 324103 324701 323706    -1      0      0      0
a 324103 324701 323708    -1      0      0      0
a 324103 324701 324701     0      0      0      0
a 325004 325003 325002    -1      0      0      0
a 325004 325003 325003     0      0      0      0
a 325004 325003 325005    -1      0      0      0
a 325004 325005 325002    -1      0      0      0
a 325004 325005 325003    -1      0      0      0
a 325004 325005 325005     0      0      0      0
a 325004 325006 325002     0      0      0      0
a 325004 325006 325003    -1      0      0      0
a 325004 325006 325005    -1      0      0      0
a 325005  32540  32540     0      0      0      0
a 325005  32540 325002    -1      0      0      0
a 325005  32540 325004    -1      0      0      0
a 325005  32540 325405    -1      0      0      0
a 325005  32540 325406    -1      0      0      0
a 325005 325004  32540    -1      0      0      0
a 325005 325004 325002    -1      0      0      0
a 325005 325004 325004     0      0      0      0
a 325005 325004 325405    -1      0      0      0
a 325005 325004 325406    -1      0      0      0
a 325005 325006  32540    -1      0      0      0
a 325005 325006 325002    -1      0      0      0
a 325005 325006 325004     0      0      0      0
a 325005 325006 325405    -1      0      0      0
a 325005 325006 325406    -1      0      0      0
a 325005 325404  32540    -1      0      0      0
a 325005 325404 325002    -1      0      0      0
a 325005 325404 325004    -1      0      0      0
a 325005 325404 325405     0      0      0      0
a 325005 325404 325406    -1      0      0      0
a 325005 325405  32540    -1      0      0      0
a 325005 325405 325002    -1      0      0      0
a 325005 325405 325004    -1      0      0      0
a 325005 325405 325405     0      0      0      0
a 325005 325405 325406    -1      0      0      0
a 325405 325005 325005     0      0      0      0
a 325405 325005 325406    -1      0      0      0
a 325405 325404 325005    -1      0      0      0
a 325405 325404 325406     0      0      0      0
a 325408 325403 324704    -1      0      0      0
a 325408 325403 325407    -1      0      0      0
a 325408 325403 325410     0      0      0      0
a 325408 326101 324704    -1      0      0      0
a 325408 326101 325407     0      0      0      0
a 325408 326101 325410    -1      0      0      0
a 325701 324003 324003     0      0      0      0
a 325701 324003 325704    -1      0      0      0
a 325701 324003 325705     0      0      0      0
a 325701 325704 324003    -1      0      0      0
a 325701 325704 325704     0      0      0      0
a 325701 325704 325705    -1      0      0      0
a 325701 325705 324003    -1      0      0      0
a 325701 325705 325704    -1      0      0      0
a 325701 325705 325705     0      0      0      0
a 325703 324004 324003    -1      0      0      0
a 325703 324004 325702     0      0      0      0
a 325703 324004 326301    -1      0      0      0
a 325703 325702 324003     0      0      0      0
a 325703 325702 325702     0      0      0      0
a 325703 325702 326301    -1      0      0      0
a 325703 326301 324003    -1      0      0      0
a 325703 326301 325702    -1      0      0      0
a 325703 326301 326301     0      0      0      0
a 325713 326213 325712     0      0      0      0
a 325713 326213 326305    -1      0      0      0
a 325810 325105 326211    -1      0      0      0
a 325810 325105 326213     0      0      0      0
a 326101 324606 324605    -1      0      0      0
a 326101 324606 325408     0      0      0      0
a 326101 324606 326105    -1      0      0      0
a 326101 325407 324605    -1      0      0      0
a 326101 325407 325408     0      0      0      0
a 326101 325407 326105    -1      0      0      0
a 326101 326104 324605    -1      0      0      0
a 326101 326104 325408    -1      0      0      0
a 326101 326104 326105     0      0      0      0
a 326301 323604 324005    -1      0      0      0
a 326301 323604 325703     0      0      0      0
a 326301 323604 326303    -1      0      0      0
a 326301 325703 324005    -1      0      0      0
a 326301 325703 325703     0      0      0      0
a 326301 325703 326303    -1      0      0      0
a 326301 326303 324005     0      0      0      0
a 326301 326303 325703    -1      0      0      0
a 326301 326303 326303     0      0      0      0
a 326303 323604 326301     0      0      0      0
a 326303 323604 326302     0      0      0      0
