matrices:,mo120,mo121,mo122,mo123,mo124,mo125,mo126,mo127,mo128,mo129,mo130,mo131,mo132,mo133,mo134,mo135,mo136,mo137,mo138,mo139,mo140,mo141,mo142,mo143,mo144,mo145
name:,ga_ensem,gb_ensem,gc_ensem,gd_ensem,ge_ensem,gf_ensem,gg_ensem,gh_ensem,gi_ensem,gj_ensem,gk_ensem,gl_ensem,gm_ensem,gn_ensem,go_ensem,gp_ensem,gq_ensem,gr_ensem,gs_ensem,gt_ensem,gu_ensem,gv_ensem,gw_ensem,gx_ensem,gy_ensem,gz_ensem
description,ga Ensemble Groups,gb Ensemble Groups,gc Ensemble Groups,gd Ensemble Groups,ge Ensemble Groups,gf Ensemble Groups,gg Ensemble Groups,gh Ensemble Groups,gi Ensemble Groups,gj Ensemble Groups,gk Ensemble Groups,gl Ensemble Groups,gm Ensemble Groups,gn Ensemble Groups,go Ensemble Groups,gp Ensemble Groups,gq Ensemble Groups,gr Ensemble Groups,gs Ensemble Groups,gt Ensemble Groups,gu Ensemble Groups,gv Ensemble Groups,gw Ensemble Groups,gx Ensemble Groups,gy Ensemble Groups,gz Ensemble Groups
65160,16.0,4.0,0.0,9.0,15.0,9.0,27.0,0.0,1.0,0.0,0.0,0.0,16.0,0.0,0.0,13.0,0.0,0.0,9.0,95.0,9.0,9.0,0.0,9.0,9.0,7870.0
65170,16.0,4.0,0.0,10.0,15.0,10.0,27.0,0.0,1.0,0.0,0.0,0.0,16.0,0.0,0.0,14.0,0.0,0.0,10.0,100.0,10.0,10.0,0.0,9.0,10.0,8120.0
65180,16.0,4.0,0.0,10.0,15.0,10.0,27.0,0.0,1.0,0.0,0.0,0.0,16.0,0.0,0.0,14.0,0.0,0.0,10.0,100.0,10.0,10.0,0.0,9.0,10.0,8120.0
65190,16.0,4.0,0.0,10.0,15.0,10.0,27.0,0.0,1.0,0.0,0.0,0.0,16.0,0.0,0.0,14.0,0.0,0.0,10.0,100.0,10.0,10.0,0.0,9.0,10.0,8120.0
65200,16.0,4.0,1.0,10.0,15.0,10.0,17.0,0.0,1.0,0.0,0.0,0.0,16.0,0.0,0.0,14.0,0.0,0.0,10.0,100.0,10.0,10.0,0.0,9.0,10.0,8160.0
65210,16.0,4.0,0.0,10.0,15.0,10.0,27.0,0.0,1.0,0.0,0.0,0.0,16.0,0.0,0.0,14.0,0.0,0.0,10.0,100.0,10.0,10.0,0.0,9.0,10.0,8120.0
65220,16.0,4.0,0.0,10.0,15.0,10.0,27.0,0.0,1.0,0.0,0.0,0.0,16.0,0.0,0.0,14.0,0.0,0.0,10.0,100.0,10.0,10.0,0.0,9.0,10.0,8140.0
65230,16.0,4.0,0.0,10.0,15.0,10.0,27.0,0.0,1.0,0.0,0.0,0.0,16.0,0.0,0.0,14.0,0.0,0.0,10.0,100.0,10.0,10.0,0.0,9.0,10.0,8140.0
65240,16.0,4.0,0.0,10.0,15.0,10.0,27.0,0.0,1.0,0.0,0.0,0.0,16.0,0.0,0.0,14.0,0.0,0.0,10.0,100.0,10.0,10.0,0.0,9.0,10.0,8060.0
65250,16.0,4.0,0.0,10.0,15.0,10.0,27.0,0.0,1.0,0.0,0.0,0.0,16.0,0.0,0.0,14.0,0.0,0.0,10.0,100.0,10.0,10.0,0.0,9.0,10.0,8150.0
65260,16.0,4.0,1.0,10.0,15.0,10.0,27.0,0.0,1.0,0.0,0.0,0.0,16.0,0.0,0.0,14.0,0.0,0.0,10.0,100.0,10.0,10.0,0.0,9.0,10.0,8160.0
65270,16.0,4.0,0.0,10.0,15.0,10.0,27.0,0.0,1.0,0.0,0.0,0.0,16.0,0.0,0.0,14.0,0.0,0.0,10.0,100.0,10.0,10.0,0.0,9.0,10.0,8060.0
65280,16.0,4.0,0.0,10.0,15.0,10.0,27.0,0.0,1.0,0.0,0.0,0.0,16.0,0.0,0.0,14.0,0.0,0.0,10.0,100.0,10.0,10.0,0.0,9.0,10.0,8120.0
65290,16.0,4.0,0.0,10.0,15.0,10.0,27.0,0.0,1.0,0.0,0.0,0.0,16.0,0.0,0.0,14.0,0.0,0.0,10.0,100.0,10.0,10.0,0.0,9.0,10.0,8120.0
65300,16.0,4.0,0.0,10.0,15.0,10.0,27.0,0.0,1.0,0.0,0.0,0.0,16.0,0.0,0.0,14.0,0.0,0.0,10.0,100.0,10.0,10.0,0.0,9.0,10.0,8120.0
65310,16.0,4.0,0.0,10.0,15.0,10.0,27.0,0.0,1.0,0.0,0.0,0.0,16.0,0.0,0.0,14.0,0.0,0.0,10.0,100.0,10.0,10.0,0.0,9.0,10.0,8120.0
65320,16.0,4.0,0.0,10.0,15.0,10.0,27.0,0.0,1.0,0.0,0.0,0.0,16.0,0.0,0.0,14.0,0.0,0.0,10.0,100.0,10.0,10.0,0.0,9.0,10.0,8140.0
65330,16.0,4.0,0.0,10.0,15.0,10.0,27.0,0.0,1.0,0.0,0.0,0.0,16.0,0.0,0.0,14.0,0.0,0.0,10.0,100.0,10.0,10.0,0.0,9.0,10.0,8150.0
65340,16.0,4.0,1.0,10.0,15.0,10.0,17.0,0.0,1.0,0.0,0.0,0.0,16.0,0.0,0.0,14.0,0.0,0.0,10.0,100.0,10.0,10.0,0.0,9.0,10.0,8160.0
65350,16.0,4.0,0.0,10.0,15.0,10.0,27.0,0.0,1.0,0.0,0.0,0.0,16.0,0.0,0.0,14.0,0.0,0.0,10.0,100.0,10.0,10.0,0.0,9.0,10.0,8060.0
65360,16.0,4.0,1.0,10.0,15.0,10.0,27.0,0.0,1.0,0.0,0.0,0.0,16.0,0.0,0.0,14.0,0.0,0.0,10.0,100.0,10.0,10.0,0.0,9.0,10.0,8160.0
65370,16.0,4.0,0.0,10.0,15.0,10.0,27.0,0.0,1.0,0.0,0.0,0.0,16.0,0.0,0.0,14.0,0.0,0.0,10.0,100.0,10.0,10.0,0.0,9.0,10.0,8080.0
65380,16.0,4.0,0.0,10.0,15.0,10.0,27.0,0.0,1.0,0.0,0.0,0.0,16.0,0.0,0.0,14.0,0.0,0.0,10.0,100.0,10.0,10.0,0.0,9.0,10.0,8080.0
65390,16.0,4.0,0.0,10.0,15.0,10.0,27.0,0.0,1.0,0.0,0.0,0.0,16.0,0.0,0.0,14.0,0.0,0.0,10.0,100.0,10.0,10.0,0.0,9.0,10.0,8080.0
65400,16.0,4.0,0.0,10.0,15.0,10.0,27.0,0.0,1.0,0.0,0.0,0.0,16.0,0.0,0.0,14.0,0.0,0.0,10.0,100.0,10.0,10.0,0.0,9.0,10.0,8130.0
65410,16.0,4.0,0.0,10.0,15.0,10.0,27.0,0.0,1.0,0.0,0.0,0.0,16.0,0.0,0.0,14.0,0.0,0.0,10.0,100.0,10.0,10.0,0.0,9.0,10.0,8130.0
65420,16.0,4.0,0.0,10.0,15.0,10.0,27.0,0.0,1.0,0.0,0.0,0.0,16.0,0.0,0.0,14.0,0.0,0.0,10.0,100.0,10.0,10.0,0.0,9.0,10.0,8130.0
65430,16.0,4.0,0.0,10.0,15.0,10.0,27.0,0.0,1.0,0.0,0.0,0.0,16.0,0.0,0.0,14.0,0.0,0.0,10.0,100.0,10.0,10.0,0.0,9.0,10.0,8140.0
65440,16.0,4.0,0.0,10.0,15.0,10.0,27.0,0.0,1.0,0.0,0.0,0.0,16.0,0.0,0.0,14.0,0.0,0.0,10.0,100.0,10.0,10.0,0.0,9.0,10.0,8140.0
65450,16.0,4.0,0.0,10.0,15.0,10.0,27.0,0.0,1.0,0.0,0.0,0.0,16.0,0.0,0.0,14.0,0.0,0.0,10.0,100.0,10.0,10.0,0.0,9.0,10.0,8150.0
65460,16.0,4.0,0.0,10.0,15.0,10.0,27.0,0.0,1.0,0.0,0.0,0.0,16.0,0.0,0.0,14.0,0.0,0.0,10.0,100.0,10.0,10.0,0.0,9.0,10.0,8150.0
65470,16.0,4.0,1.0,10.0,15.0,10.0,17.0,0.0,1.0,0.0,0.0,0.0,16.0,0.0,0.0,14.0,0.0,0.0,10.0,100.0,10.0,10.0,0.0,9.0,10.0,8160.0
65480,16.0,4.0,0.0,10.0,15.0,10.0,27.0,0.0,1.0,0.0,0.0,0.0,16.0,0.0,0.0,14.0,0.0,0.0,10.0,100.0,10.0,10.0,0.0,9.0,10.0,8080.0
65490,16.0,4.0,0.0,10.0,15.0,10.0,27.0,0.0,1.0,0.0,0.0,0.0,16.0,0.0,0.0,14.0,0.0,0.0,10.0,100.0,10.0,10.0,0.0,9.0,10.0,8080.0
65500,16.0,4.0,0.0,10.0,15.0,10.0,27.0,0.0,1.0,0.0,0.0,0.0,16.0,0.0,0.0,14.0,0.0,0.0,10.0,100.0,10.0,10.0,0.0,9.0,10.0,8080.0
65510,16.0,4.0,0.0,10.0,15.0,10.0,27.0,0.0,1.0,0.0,0.0,0.0,16.0,0.0,0.0,14.0,0.0,0.0,10.0,100.0,10.0,10.0,0.0,9.0,10.0,8090.0
65520,16.0,4.0,0.0,10.0,15.0,10.0,27.0,0.0,1.0,0.0,0.0,0.0,16.0,0.0,0.0,14.0,0.0,0.0,10.0,100.0,10.0,10.0,0.0,9.0,10.0,8130.0
65530,16.0,4.0,0.0,10.0,15.0,10.0,27.0,0.0,1.0,0.0,0.0,0.0,16.0,0.0,0.0,14.0,0.0,0.0,10.0,100.0,10.0,10.0,0.0,9.0,10.0,8130.0
65540,16.0,4.0,0.0,10.0,15.0,10.0,27.0,0.0,1.0,0.0,0.0,0.0,16.0,0.0,0.0,14.0,0.0,0.0,10.0,100.0,10.0,10.0,0.0,9.0,10.0,8140.0
65550,16.0,4.0,0.0,10.0,15.0,10.0,27.0,0.0,1.0,0.0,0.0,0.0,16.0,0.0,0.0,14.0,0.0,0.0,10.0,100.0,10.0,10.0,0.0,9.0,10.0,8140.0
65560,16.0,4.0,0.0,10.0,15.0,10.0,27.0,0.0,1.0,0.0,0.0,0.0,16.0,0.0,0.0,14.0,0.0,0.0,10.0,100.0,10.0,10.0,0.0,9.0,10.0,8150.0
65570,16.0,4.0,0.0,10.0,15.0,10.0,27.0,0.0,1.0,0.0,0.0,0.0,16.0,0.0,0.0,14.0,0.0,0.0,10.0,100.0,10.0,10.0,0.0,9.0,10.0,8090.0
65580,16.0,4.0,0.0,10.0,15.0,10.0,27.0,0.0,1.0,0.0,0.0,0.0,16.0,0.0,0.0,14.0,0.0,0.0,10.0,100.0,10.0,10.0,0.0,9.0,10.0,8090.0
65590,16.0,4.0,0.0,10.0,15.0,10.0,27.0,0.0,1.0,0.0,0.0,0.0,16.0,0.0,0.0,14.0,0.0,0.0,10.0,100.0,10.0,10.0,0.0,9.0,10.0,8130.0
65600,16.0,4.0,0.0,10.0,15.0,10.0,27.0,0.0,1.0,0.0,0.0,0.0,16.0,0.0,0.0,14.0,0.0,0.0,10.0,100.0,10.0,10.0,0.0,9.0,10.0,8090.0
65610,16.0,4.0,0.0,10.0,15.0,10.0,27.0,0.0,1.0,0.0,0.0,0.0,16.0,0.0,0.0,14.0,0.0,0.0,10.0,100.0,10.0,10.0,0.0,9.0,10.0,8090.0
65620,16.0,4.0,0.0,10.0,15.0,10.0,27.0,0.0,1.0,0.0,0.0,0.0,16.0,0.0,0.0,14.0,0.0,0.0,10.0,100.0,10.0,10.0,0.0,9.0,10.0,8090.0
65630,16.0,4.0,0.0,10.0,15.0,10.0,27.0,0.0,1.0,0.0,0.0,0.0,16.0,0.0,0.0,14.0,0.0,0.0,10.0,100.0,10.0,10.0,0.0,9.0,10.0,8170.0
65640,16.0,4.0,0.0,10.0,15.0,10.0,27.0,0.0,1.0,0.0,0.0,0.0,16.0,0.0,0.0,14.0,0.0,0.0,10.0,100.0,10.0,10.0,0.0,9.0,10.0,8180.0
65650,16.0,4.0,0.0,10.0,15.0,10.0,27.0,0.0,1.0,0.0,0.0,0.0,16.0,0.0,0.0,14.0,0.0,0.0,10.0,100.0,10.0,10.0,0.0,9.0,10.0,8180.0
65660,16.0,4.0,0.0,10.0,15.0,10.0,27.0,0.0,1.0,0.0,0.0,0.0,16.0,0.0,0.0,14.0,0.0,0.0,10.0,100.0,10.0,10.0,0.0,9.0,10.0,8100.0
65670,16.0,4.0,0.0,10.0,15.0,10.0,27.0,0.0,1.0,0.0,0.0,0.0,16.0,0.0,0.0,14.0,0.0,0.0,10.0,100.0,10.0,10.0,0.0,9.0,10.0,8170.0
65680,16.0,4.0,0.0,10.0,15.0,10.0,27.0,0.0,1.0,0.0,0.0,0.0,16.0,0.0,0.0,14.0,0.0,0.0,10.0,100.0,10.0,10.0,0.0,9.0,10.0,8170.0
65690,16.0,4.0,0.0,10.0,15.0,10.0,27.0,0.0,1.0,0.0,0.0,0.0,16.0,0.0,0.0,14.0,0.0,0.0,10.0,100.0,10.0,10.0,0.0,9.0,10.0,8170.0
66010,17.0,4.0,0.0,10.0,15.0,10.0,27.0,0.0,1.0,0.0,0.0,0.0,17.0,0.0,0.0,14.0,0.0,0.0,10.0,100.0,10.0,10.0,0.0,9.0,10.0,8200.0
66020,17.0,4.0,0.0,10.0,15.0,10.0,27.0,0.0,1.0,0.0,0.0,0.0,17.0,0.0,0.0,14.0,0.0,0.0,10.0,100.0,10.0,10.0,0.0,9.0,10.0,8210.0
66030,17.0,4.0,0.0,10.0,15.0,10.0,27.0,0.0,1.0,0.0,0.0,0.0,17.0,0.0,0.0,14.0,0.0,0.0,10.0,100.0,10.0,10.0,0.0,9.0,10.0,8210.0
66040,17.0,4.0,0.0,10.0,15.0,10.0,27.0,0.0,1.0,0.0,0.0,0.0,17.0,0.0,0.0,14.0,0.0,0.0,10.0,100.0,10.0,10.0,0.0,9.0,10.0,8210.0
66050,17.0,4.0,0.0,10.0,15.0,10.0,27.0,0.0,1.0,0.0,0.0,0.0,17.0,0.0,0.0,14.0,0.0,0.0,10.0,100.0,10.0,10.0,0.0,9.0,10.0,8220.0
66060,17.0,4.0,0.0,10.0,15.0,10.0,27.0,0.0,1.0,0.0,0.0,0.0,17.0,0.0,0.0,14.0,0.0,0.0,10.0,100.0,10.0,10.0,0.0,9.0,10.0,8220.0
66070,17.0,4.0,0.0,10.0,15.0,10.0,27.0,0.0,1.0,0.0,0.0,0.0,17.0,0.0,0.0,14.0,0.0,0.0,10.0,100.0,10.0,10.0,0.0,9.0,10.0,8220.0
66080,17.0,4.0,0.0,10.0,15.0,10.0,27.0,0.0,1.0,0.0,0.0,0.0,17.0,0.0,0.0,14.0,0.0,0.0,10.0,100.0,10.0,10.0,0.0,9.0,10.0,8210.0
66090,17.0,4.0,0.0,10.0,15.0,10.0,27.0,0.0,1.0,0.0,0.0,0.0,17.0,0.0,0.0,14.0,0.0,0.0,10.0,100.0,10.0,10.0,0.0,9.0,10.0,8220.0
67010,20.0,4.0,0.0,12.0,15.0,12.0,27.0,0.0,1.0,0.0,0.0,0.0,20.0,0.0,0.0,16.0,0.0,0.0,12.0,120.0,12.0,12.0,0.0,11.0,12.0,8300.0
67020,20.0,4.0,0.0,12.0,15.0,12.0,27.0,0.0,1.0,0.0,0.0,0.0,20.0,0.0,0.0,16.0,0.0,0.0,12.0,120.0,12.0,12.0,0.0,11.0,12.0,8310.0
67030,20.0,4.0,0.0,12.0,15.0,12.0,27.0,0.0,1.0,0.0,0.0,0.0,20.0,0.0,0.0,16.0,0.0,0.0,12.0,120.0,12.0,12.0,0.0,11.0,12.0,8310.0
67040,20.0,4.0,0.0,12.0,15.0,12.0,23.0,0.0,1.0,0.0,0.0,0.0,20.0,0.0,0.0,15.0,0.0,0.0,12.0,120.0,12.0,12.0,0.0,11.0,12.0,8330.0
67050,20.0,4.0,0.0,12.0,15.0,12.0,23.0,0.0,1.0,0.0,0.0,0.0,20.0,0.0,0.0,15.0,0.0,0.0,12.0,120.0,12.0,12.0,0.0,11.0,12.0,8330.0
67060,20.0,4.0,0.0,12.0,15.0,12.0,27.0,0.0,1.0,0.0,0.0,0.0,20.0,0.0,0.0,15.0,0.0,0.0,12.0,120.0,12.0,12.0,0.0,11.0,12.0,8320.0
67070,20.0,4.0,0.0,12.0,15.0,12.0,27.0,0.0,1.0,0.0,0.0,0.0,20.0,0.0,0.0,16.0,0.0,0.0,12.0,120.0,12.0,12.0,0.0,11.0,12.0,8310.0
67080,20.0,4.0,0.0,12.0,15.0,12.0,27.0,0.0,1.0,0.0,0.0,0.0,20.0,0.0,0.0,16.0,0.0,0.0,12.0,120.0,12.0,12.0,0.0,11.0,12.0,8310.0
67090,20.0,4.0,0.0,12.0,15.0,12.0,27.0,0.0,1.0,0.0,0.0,0.0,20.0,0.0,0.0,16.0,0.0,0.0,12.0,120.0,12.0,12.0,0.0,11.0,12.0,8310.0
67100,20.0,4.0,0.0,12.0,15.0,12.0,27.0,0.0,1.0,0.0,0.0,0.0,20.0,0.0,0.0,16.0,0.0,0.0,12.0,120.0,12.0,12.0,0.0,11.0,12.0,8360.0
67110,20.0,4.0,0.0,12.0,15.0,12.0,27.0,0.0,1.0,0.0,0.0,0.0,20.0,0.0,0.0,15.0,0.0,0.0,12.0,120.0,12.0,12.0,0.0,11.0,12.0,8330.0
67120,20.0,4.0,0.0,12.0,15.0,12.0,27.0,0.0,1.0,0.0,0.0,0.0,20.0,0.0,0.0,15.0,0.0,0.0,12.0,120.0,12.0,12.0,0.0,11.0,12.0,8320.0
67130,20.0,4.0,0.0,12.0,15.0,12.0,27.0,0.0,1.0,0.0,0.0,0.0,20.0,0.0,0.0,15.0,0.0,0.0,12.0,120.0,12.0,12.0,0.0,11.0,12.0,8320.0
67140,20.0,4.0,0.0,12.0,15.0,12.0,27.0,0.0,1.0,0.0,0.0,0.0,20.0,0.0,0.0,16.0,0.0,0.0,12.0,120.0,12.0,12.0,0.0,11.0,12.0,8360.0
67150,20.0,4.0,0.0,12.0,15.0,12.0,27.0,0.0,1.0,0.0,0.0,0.0,20.0,0.0,0.0,15.0,0.0,0.0,12.0,120.0,12.0,12.0,0.0,11.0,12.0,8320.0
67160,20.0,4.0,0.0,12.0,15.0,12.0,27.0,0.0,1.0,0.0,0.0,0.0,20.0,0.0,0.0,15.0,0.0,0.0,12.0,120.0,12.0,12.0,0.0,11.0,12.0,8320.0
67170,20.0,4.0,0.0,12.0,15.0,12.0,27.0,0.0,1.0,0.0,0.0,0.0,20.0,0.0,0.0,15.0,0.0,0.0,12.0,120.0,12.0,12.0,0.0,11.0,12.0,8330.0
67180,20.0,4.0,0.0,12.0,15.0,12.0,27.0,0.0,1.0,0.0,0.0,0.0,20.0,0.0,0.0,15.0,0.0,0.0,12.0,120.0,12.0,12.0,0.0,11.0,12.0,8320.0
67190,20.0,4.0,0.0,12.0,15.0,12.0,27.0,0.0,1.0,0.0,0.0,0.0,20.0,0.0,0.0,15.0,0.0,0.0,12.0,120.0,12.0,12.0,0.0,11.0,12.0,8370.0
67200,20.0,4.0,0.0,12.0,15.0,12.0,27.0,0.0,1.0,0.0,0.0,0.0,20.0,0.0,0.0,15.0,0.0,0.0,12.0,120.0,12.0,12.0,0.0,11.0,12.0,8350.0
67210,20.0,4.0,0.0,12.0,15.0,12.0,27.0,0.0,1.0,0.0,0.0,0.0,20.0,0.0,0.0,15.0,0.0,0.0,12.0,120.0,12.0,12.0,0.0,11.0,12.0,8350.0
67220,20.0,4.0,0.0,12.0,15.0,12.0,27.0,0.0,1.0,0.0,0.0,0.0,20.0,0.0,0.0,15.0,0.0,0.0,12.0,120.0,12.0,12.0,0.0,11.0,12.0,8340.0
67230,20.0,4.0,0.0,12.0,15.0,12.0,27.0,0.0,1.0,0.0,0.0,0.0,20.0,0.0,0.0,15.0,0.0,0.0,12.0,120.0,12.0,12.0,0.0,11.0,12.0,8350.0
67240,20.0,4.0,0.0,12.0,15.0,12.0,27.0,0.0,1.0,0.0,0.0,0.0,20.0,0.0,0.0,15.0,0.0,0.0,12.0,120.0,12.0,12.0,0.0,11.0,12.0,8340.0
67250,20.0,4.0,0.0,12.0,15.0,12.0,27.0,0.0,1.0,0.0,0.0,0.0,20.0,0.0,0.0,15.0,0.0,0.0,12.0,120.0,12.0,12.0,0.0,11.0,12.0,8370.0
67260,20.0,4.0,0.0,12.0,15.0,12.0,27.0,0.0,1.0,0.0,0.0,0.0,20.0,0.0,0.0,15.0,0.0,0.0,12.0,120.0,12.0,12.0,0.0,11.0,12.0,8350.0
67270,20.0,4.0,0.0,12.0,15.0,12.0,27.0,0.0,1.0,0.0,0.0,0.0,20.0,0.0,0.0,15.0,0.0,0.0,12.0,120.0,12.0,12.0,0.0,11.0,12.0,8350.0
68010,21.0,4.0,0.0,12.0,15.0,12.0,20.0,0.0,1.0,0.0,0.0,0.0,21.0,0.0,0.0,16.0,0.0,0.0,12.0,120.0,12.0,12.0,0.0,11.0,12.0,8400.0
68020,21.0,4.0,0.0,12.0,15.0,12.0,27.0,0.0,1.0,0.0,0.0,0.0,21.0,0.0,0.0,16.0,0.0,0.0,12.0,120.0,12.0,12.0,0.0,11.0,12.0,8410.0
68030,21.0,4.0,0.0,12.0,15.0,12.0,20.0,0.0,1.0,0.0,0.0,0.0,21.0,0.0,0.0,16.0,0.0,0.0,12.0,120.0,12.0,12.0,0.0,11.0,12.0,8400.0
68040,21.0,4.0,0.0,12.0,15.0,12.0,20.0,0.0,1.0,0.0,0.0,0.0,21.0,0.0,0.0,16.0,0.0,0.0,12.0,120.0,12.0,12.0,0.0,11.0,12.0,8400.0
68050,21.0,4.0,0.0,12.0,15.0,12.0,20.0,0.0,1.0,0.0,0.0,0.0,21.0,0.0,0.0,16.0,0.0,0.0,12.0,120.0,12.0,12.0,0.0,11.0,12.0,8400.0
68060,21.0,4.0,0.0,12.0,15.0,12.0,20.0,0.0,1.0,0.0,0.0,0.0,21.0,0.0,0.0,16.0,0.0,0.0,12.0,120.0,12.0,12.0,0.0,11.0,12.0,8400.0
68070,21.0,4.0,0.0,12.0,15.0,12.0,27.0,0.0,1.0,0.0,0.0,0.0,21.0,0.0,0.0,16.0,0.0,0.0,12.0,120.0,12.0,12.0,0.0,11.0,12.0,8460.0
68080,21.0,4.0,0.0,12.0,15.0,12.0,27.0,0.0,1.0,0.0,0.0,0.0,21.0,0.0,0.0,16.0,0.0,0.0,12.0,120.0,12.0,12.0,0.0,11.0,12.0,8400.0
68090,21.0,4.0,0.0,12.0,15.0,12.0,27.0,0.0,1.0,0.0,0.0,0.0,21.0,0.0,0.0,16.0,0.0,0.0,12.0,120.0,12.0,12.0,0.0,11.0,12.0,8400.0
68100,21.0,4.0,0.0,12.0,15.0,12.0,27.0,0.0,1.0,0.0,0.0,0.0,21.0,0.0,0.0,16.0,0.0,0.0,12.0,120.0,12.0,12.0,0.0,11.0,12.0,8400.0
68110,21.0,4.0,0.0,12.0,15.0,12.0,27.0,0.0,1.0,0.0,0.0,0.0,21.0,0.0,0.0,16.0,0.0,0.0,12.0,120.0,12.0,12.0,0.0,11.0,12.0,8420.0
68120,21.0,4.0,0.0,12.0,15.0,12.0,27.0,0.0,1.0,0.0,0.0,0.0,21.0,0.0,0.0,16.0,0.0,0.0,12.0,120.0,12.0,12.0,0.0,11.0,12.0,8400.0
68130,21.0,4.0,0.0,12.0,15.0,12.0,27.0,0.0,1.0,0.0,0.0,0.0,21.0,0.0,0.0,16.0,0.0,0.0,12.0,120.0,12.0,12.0,0.0,11.0,12.0,8450.0
68140,21.0,4.0,0.0,12.0,15.0,12.0,27.0,0.0,1.0,0.0,0.0,0.0,21.0,0.0,0.0,16.0,0.0,0.0,12.0,120.0,12.0,12.0,0.0,11.0,12.0,8520.0
68150,21.0,4.0,0.0,12.0,15.0,12.0,27.0,0.0,1.0,0.0,0.0,0.0,21.0,0.0,0.0,16.0,0.0,0.0,12.0,120.0,12.0,12.0,0.0,11.0,12.0,8520.0
68160,21.0,4.0,0.0,12.0,15.0,12.0,27.0,0.0,1.0,0.0,0.0,0.0,21.0,0.0,0.0,16.0,0.0,0.0,12.0,120.0,12.0,12.0,0.0,11.0,12.0,8520.0
68170,21.0,4.0,0.0,12.0,15.0,12.0,27.0,0.0,1.0,0.0,0.0,0.0,21.0,0.0,0.0,16.0,0.0,0.0,12.0,120.0,12.0,12.0,0.0,11.0,12.0,8430.0
68180,21.0,4.0,0.0,12.0,15.0,12.0,27.0,0.0,1.0,0.0,0.0,0.0,21.0,0.0,0.0,16.0,0.0,0.0,12.0,120.0,12.0,12.0,0.0,11.0,12.0,8440.0
68190,21.0,4.0,0.0,12.0,15.0,12.0,27.0,0.0,1.0,0.0,0.0,0.0,21.0,0.0,0.0,16.0,0.0,0.0,12.0,120.0,12.0,12.0,0.0,11.0,12.0,8520.0
68200,21.0,4.0,0.0,12.0,15.0,12.0,27.0,0.0,1.0,0.0,0.0,0.0,21.0,0.0,0.0,16.0,0.0,0.0,12.0,120.0,12.0,12.0,0.0,11.0,12.0,8520.0
68210,21.0,4.0,0.0,12.0,15.0,12.0,27.0,0.0,1.0,0.0,0.0,0.0,21.0,0.0,0.0,16.0,0.0,0.0,12.0,120.0,12.0,12.0,0.0,11.0,12.0,8520.0
68220,21.0,4.0,0.0,12.0,15.0,12.0,27.0,0.0,1.0,0.0,0.0,0.0,21.0,0.0,0.0,16.0,0.0,0.0,12.0,120.0,12.0,12.0,0.0,11.0,12.0,8560.0
68230,21.0,4.0,0.0,12.0,15.0,12.0,27.0,0.0,1.0,0.0,0.0,0.0,21.0,0.0,0.0,16.0,0.0,0.0,12.0,120.0,12.0,12.0,0.0,11.0,12.0,8530.0
68240,21.0,4.0,0.0,12.0,15.0,12.0,27.0,0.0,1.0,0.0,0.0,0.0,21.0,0.0,0.0,16.0,0.0,0.0,12.0,120.0,12.0,12.0,0.0,11.0,12.0,8530.0
68250,21.0,4.0,0.0,12.0,15.0,12.0,27.0,0.0,1.0,0.0,0.0,0.0,21.0,0.0,0.0,16.0,0.0,0.0,12.0,120.0,12.0,12.0,0.0,11.0,12.0,8530.0
68260,21.0,4.0,0.0,12.0,15.0,12.0,27.0,0.0,1.0,0.0,0.0,0.0,21.0,0.0,0.0,16.0,0.0,0.0,12.0,120.0,12.0,12.0,0.0,11.0,12.0,8560.0
68270,21.0,4.0,0.0,12.0,15.0,12.0,27.0,0.0,1.0,0.0,0.0,0.0,21.0,0.0,0.0,16.0,0.0,0.0,12.0,120.0,12.0,12.0,0.0,11.0,12.0,8560.0
68280,21.0,4.0,0.0,12.0,15.0,12.0,27.0,0.0,1.0,0.0,0.0,0.0,21.0,0.0,0.0,16.0,0.0,0.0,12.0,120.0,12.0,12.0,0.0,11.0,12.0,8470.0
68290,21.0,4.0,0.0,12.0,15.0,12.0,27.0,0.0,1.0,0.0,0.0,0.0,21.0,0.0,0.0,16.0,0.0,0.0,12.0,120.0,12.0,12.0,0.0,11.0,12.0,8470.0
68300,21.0,4.0,0.0,12.0,15.0,12.0,27.0,0.0,1.0,0.0,0.0,0.0,21.0,0.0,0.0,16.0,0.0,0.0,12.0,120.0,12.0,12.0,0.0,11.0,12.0,8560.0
68310,21.0,4.0,0.0,12.0,15.0,12.0,27.0,0.0,1.0,0.0,0.0,0.0,21.0,0.0,0.0,16.0,0.0,0.0,12.0,120.0,12.0,12.0,0.0,11.0,12.0,8530.0
68320,21.0,4.0,0.0,12.0,15.0,12.0,27.0,0.0,1.0,0.0,0.0,0.0,21.0,0.0,0.0,16.0,0.0,0.0,12.0,120.0,12.0,12.0,0.0,11.0,12.0,8530.0
68330,21.0,4.0,0.0,12.0,15.0,12.0,27.0,0.0,1.0,0.0,0.0,0.0,21.0,0.0,0.0,16.0,0.0,0.0,12.0,120.0,12.0,12.0,0.0,11.0,12.0,8530.0
68340,21.0,4.0,0.0,12.0,15.0,12.0,27.0,0.0,1.0,0.0,0.0,0.0,21.0,0.0,0.0,16.0,0.0,0.0,12.0,120.0,12.0,12.0,0.0,11.0,12.0,8480.0
