mat_id,mo120,mo121,mo122,mo123,mo124,mo125,mo126,mo127,mo128,mo129,mo130,mo131,mo132,mo133,mo134,mo135,mo136,mo137,mo138,mo139,mo140,mo141,mo142,mo143,mo144,mo145
mat_name,ga_ensem,gb_ensem,gc_ensem,gd_ensem,ge_ensem,gf_ensem,gg_ensem,gh_ensem,gi_ensem,gj_ensem,gk_ensem,gl_ensem,gm_ensem,gn_ensem,go_ensem,gp_ensem,gq_ensem,gr_ensem,gs_ensem,gt_ensem,gu_ensem,gv_ensem,gw_ensem,gx_ensem,gy_ensem,gz_ensem
mat_desc,ga Ensemble Groups,gb Ensemble Groups,gc Ensemble Groups,gd Ensemble Groups,ge Ensemble Groups,gf Ensemble Groups,gg Ensemble Groups,gh Ensemble Groups,gi Ensemble Groups,gj Ensemble Groups,gk Ensemble Groups,gl Ensemble Groups,gm Ensemble Groups,gn Ensemble Groups,go Ensemble Groups,gp Ensemble Groups,gq Ensemble Groups,gr Ensemble Groups,gs Ensemble Groups,gt Ensemble Groups,gu Ensemble Groups,gv Ensemble Groups,gw Ensemble Groups,gx Ensemble Groups,gy Ensemble Groups,gz Ensemble Groups
TAZ1700,ga,gb,gc,gd,ge,gf,gg,gh,gi,gj,gk,gl,gm,gn,go,gp,gq,gr,gs,gt,gu,gv,gw,gx,gy,gz
81200,22,4,0,14,16,28,27,930,1,0,0,0,201,0,0,29,0,0,14,140,14,14,0,14,14,9560
81210,22,4,0,14,16,29,27,920,1,0,0,0,201,0,0,29,0,0,14,140,14,14,0,14,14,9370
81220,22,4,0,14,16,29,27,930,1,0,0,0,201,0,0,29,0,0,14,140,14,14,0,14,14,9460
81230,22,4,0,14,16,29,27,930,1,0,0,0,201,0,0,29,0,0,14,140,14,14,0,14,14,9470
81240,22,4,1,14,16,29,27,930,1,0,0,0,201,0,0,29,0,0,14,140,14,14,0,14,14,9450
81250,22,4,0,14,16,28,27,930,1,0,0,0,201,0,0,29,0,0,14,140,14,14,0,14,14,9570
81260,22,4,0,14,16,29,27,920,1,0,0,0,201,0,0,29,0,0,14,140,14,14,0,14,14,9340
81270,22,4,0,14,16,29,27,920,1,0,0,0,201,0,0,29,0,0,14,140,14,14,0,14,14,9390
81280,22,4,0,14,16,29,27,930,1,0,0,0,201,0,0,29,0,0,14,140,14,14,0,14,14,9460
81290,22,4,0,14,16,29,27,930,1,0,0,0,201,0,0,29,0,0,14,140,14,14,0,14,14,9470
81300,22,4,0,14,16,29,27,930,1,0,0,0,201,0,0,29,0,0,14,140,14,14,0,14,14,9470
81310,22,4,0,14,16,29,27,920,1,0,0,0,201,0,0,29,0,0,14,140,14,14,0,14,14,9310
81320,22,4,0,14,16,29,27,920,1,0,0,0,201,0,0,29,0,0,14,140,14,14,0,14,14,9310
81330,22,4,0,14,16,29,27,920,1,0,0,0,201,0,0,29,0,0,14,140,14,14,0,14,14,9340
81340,22,4,0,14,16,29,27,920,1,0,0,0,201,0,0,29,0,0,14,140,14,14,0,14,14,9400
81350,22,4,0,14,16,29,27,930,1,0,0,0,201,0,0,29,0,0,14,140,14,14,0,14,14,9460
81360,22,4,0,14,16,29,27,930,1,0,0,0,201,0,0,29,0,0,14,140,14,14,0,14,14,9460
81370,22,4,0,14,16,28,27,930,1,0,0,0,201,0,0,29,0,0,14,140,14,14,0,14,14,9570
81380,22,4,0,14,16,29,27,920,1,0,0,0,201,0,0,29,0,0,14,140,14,14,0,14,14,9390
81390,22,4,0,14,16,28,27,930,1,0,0,0,201,0,0,29,0,0,14,140,14,14,0,14,14,9550
81400,22,4,0,14,16,29,27,920,1,0,0,0,201,0,0,29,0,0,14,140,14,14,0,14,14,9350
81410,22,4,0,14,16,29,27,920,1,0,0,0,201,0,0,29,0,0,14,140,14,14,0,14,14,9400
81420,22,4,0,14,16,28,27,930,1,0,0,0,201,0,0,29,0,0,14,140,14,14,0,14,14,9500
81430,22,4,0,14,16,28,27,930,1,0,0,0,201,0,0,29,0,0,14,140,14,14,0,14,14,9540
81440,22,4,0,14,16,28,27,930,1,0,0,0,201,0,0,29,0,0,14,140,14,14,0,14,14,9540
81450,22,4,0,14,16,29,27,920,1,0,0,0,201,0,0,29,0,0,14,140,14,14,0,14,14,9360
81460,22,4,0,14,16,29,27,920,1,0,0,0,201,0,0,29,0,0,14,140,14,14,0,14,14,9410
81470,22,4,0,14,16,29,27,920,1,0,0,0,201,0,0,29,0,0,14,140,14,14,0,14,14,9420
81480,22,4,0,14,16,28,27,930,1,0,0,0,201,0,0,29,0,0,14,140,14,14,0,14,14,9500
81490,22,4,0,14,16,28,27,930,1,0,0,0,201,0,0,29,0,0,14,140,14,14,0,14,14,9530
81500,22,4,0,14,16,29,27,920,1,0,0,0,201,0,0,29,0,0,14,140,14,14,0,14,14,9310
81510,22,4,0,14,16,29,27,920,1,0,0,0,201,0,0,29,0,0,14,140,14,14,0,14,14,9360
81520,22,4,0,14,16,29,27,920,1,0,0,0,201,0,0,29,0,0,14,140,14,14,0,14,14,9410
81530,22,4,0,14,16,28,27,930,1,0,0,0,201,0,0,29,0,0,14,140,14,14,0,14,14,9510
81540,22,4,0,14,16,28,27,930,1,0,0,0,201,0,0,29,0,0,14,140,14,14,0,14,14,9540
81550,22,4,0,14,16,28,27,930,1,0,0,0,201,0,0,29,0,0,14,140,14,14,0,14,14,9540
81560,22,4,0,14,16,29,27,920,1,0,0,0,201,0,0,29,0,0,14,140,14,14,0,14,14,9420
81570,22,4,0,14,16,28,27,930,1,0,0,0,201,0,0,29,0,0,14,140,14,14,0,14,14,9510
81580,22,4,0,14,16,29,27,920,1,0,0,0,201,0,0,29,0,0,14,140,14,14,0,14,14,9360
81590,22,4,0,14,16,29,27,920,1,0,0,0,201,0,0,29,0,0,14,140,14,14,0,14,14,9430
81600,22,4,0,14,16,28,27,930,1,0,0,0,201,0,0,29,0,0,14,140,14,14,0,14,14,9520
81610,22,4,0,14,16,28,27,930,1,0,0,0,201,0,0,29,0,0,14,140,14,14,0,14,14,9520
81620,22,4,0,14,16,28,27,930,1,0,0,0,201,0,0,29,0,0,14,140,14,14,0,14,14,9550
81630,22,4,0,14,16,29,27,920,1,0,0,0,201,0,0,29,0,0,14,140,14,14,0,14,14,9360
81640,22,4,0,14,16,29,27,920,1,0,0,0,201,0,0,29,0,0,14,140,14,14,0,14,14,9430
81650,22,4,0,14,16,28,27,930,1,0,0,0,201,0,0,29,0,0,14,140,14,14,0,14,14,9520
81660,22,4,0,14,16,28,27,930,1,0,0,0,201,0,0,29,0,0,14,140,14,14,0,14,14,9550
82010,22,4,0,14,16,27,27,940,1,0,0,0,202,0,0,0,0,0,14,140,14,14,0,15,14,9690
82020,22,4,0,14,16,27,27,940,1,0,0,0,202,0,0,0,0,0,14,140,14,14,0,15,14,9650
82030,22,4,0,14,16,27,27,940,1,0,0,0,202,0,0,0,0,0,14,140,14,14,0,15,14,9700
82040,22,4,0,14,16,27,27,940,1,0,0,0,202,0,0,0,0,0,14,140,14,14,0,15,14,9690
82050,22,4,0,14,16,27,27,940,1,0,0,0,202,0,0,0,0,0,14,140,14,14,0,15,14,9610
82060,22,4,0,14,16,27,27,940,1,0,0,0,202,0,0,0,0,0,14,140,14,14,0,15,14,9690
82070,22,4,0,14,16,27,27,940,1,0,0,0,202,0,0,0,0,0,14,140,14,14,0,15,14,9650
82080,22,4,0,14,16,27,27,940,1,0,0,0,202,0,0,0,0,0,14,140,14,14,0,15,14,9660
82090,22,4,0,14,16,27,27,940,1,0,0,0,202,0,0,0,0,0,14,140,14,14,0,15,14,9700
82100,22,4,0,14,16,27,27,940,1,0,0,0,202,0,0,0,0,0,14,140,14,14,0,15,14,9660
82110,22,4,0,14,16,27,27,940,1,0,0,0,202,0,0,0,0,0,14,140,14,14,0,15,14,9620
82120,22,4,0,14,16,27,27,940,1,0,0,0,202,0,0,0,0,0,14,140,14,14,0,15,14,9660
82130,22,4,0,14,16,27,27,940,1,0,0,0,202,0,0,0,0,0,14,140,14,14,0,15,14,9600
82140,22,4,0,14,16,27,27,940,1,0,0,0,202,0,0,0,0,0,14,140,14,14,0,15,14,9660
82150,22,4,0,14,16,27,27,940,1,0,0,0,202,0,0,0,0,0,14,140,14,14,0,15,14,9660
82160,22,4,0,14,16,27,27,940,1,0,0,0,202,0,0,0,0,0,14,140,14,14,0,15,14,9620
82170,22,4,0,14,16,27,27,940,1,0,0,0,202,0,0,0,0,0,14,140,14,14,0,15,14,9620
82180,22,4,0,14,16,27,27,940,1,0,0,0,202,0,0,0,0,0,14,140,14,14,0,15,14,9620
82190,22,4,0,14,16,27,27,940,1,0,0,0,202,0,0,0,0,0,14,140,14,14,0,15,14,9710
82200,22,4,0,14,16,27,27,940,1,0,0,0,202,0,0,0,0,0,14,140,14,14,0,15,14,9730
82210,22,4,0,14,16,27,27,940,1,0,0,0,202,0,0,0,0,0,14,140,14,14,0,15,14,9630
82220,22,4,0,14,16,27,27,940,1,0,0,0,202,0,0,0,0,0,14,140,14,14,0,15,14,9630
82230,22,4,0,14,16,27,27,940,1,0,0,0,202,0,0,0,0,0,14,140,14,14,0,15,14,9600
82240,22,4,0,14,16,27,27,940,1,0,0,0,202,0,0,0,0,0,14,140,14,14,0,15,14,9630
82250,22,4,0,14,16,27,27,940,1,0,0,0,202,0,0,0,0,0,14,140,14,14,0,15,14,9710
82260,22,4,0,14,16,27,27,940,1,0,0,0,202,0,0,0,0,0,14,140,14,14,0,15,14,9670
82270,22,4,0,14,16,27,27,940,1,0,0,0,202,0,0,0,0,0,14,140,14,14,0,15,14,9740
82280,22,4,0,14,16,27,27,940,1,0,0,0,202,0,0,0,0,0,14,140,14,14,0,15,14,9600
82290,22,4,0,14,16,27,27,940,1,0,0,0,202,0,0,0,0,0,14,140,14,14,0,15,14,9630
82300,22,4,0,14,16,27,27,940,1,0,0,0,202,0,0,0,0,0,14,140,14,14,0,15,14,9600
82310,22,4,0,14,16,27,27,940,1,0,0,0,202,0,0,0,0,0,14,140,14,14,0,15,14,9680
82320,22,4,0,14,16,27,27,940,1,0,0,0,202,0,0,0,0,0,14,140,14,14,0,15,14,9680
82330,22,4,0,14,16,27,27,940,1,0,0,0,202,0,0,0,0,0,14,140,14,14,0,15,14,9640
82340,22,4,0,14,16,27,27,940,1,0,0,0,202,0,0,0,0,0,14,140,14,14,0,15,14,9640
82350,22,4,0,14,16,27,27,940,1,0,0,0,202,0,0,0,0,0,14,140,14,14,0,15,14,9720
82360,22,4,0,14,16,27,27,940,1,0,0,0,202,0,0,0,0,0,14,140,14,14,0,15,14,9640
82370,22,4,0,14,16,27,27,940,1,0,0,0,202,0,0,0,0,0,14,140,14,14,0,15,14,9640
82380,22,4,0,14,16,27,27,940,1,0,0,0,202,0,0,0,0,0,14,140,14,14,0,15,14,9680
82390,22,4,0,14,16,27,27,940,1,0,0,0,202,0,0,0,0,0,14,140,14,14,0,15,14,9640
82400,22,4,0,14,16,27,27,940,1,0,0,0,202,0,0,0,0,0,14,140,14,14,0,15,14,9600
82410,22,4,0,14,16,27,27,940,1,0,0,0,202,0,0,0,0,0,14,140,14,14,0,15,14,9600
83010,22,4,0,14,16,26,27,950,1,0,0,0,204,0,0,0,0,0,14,140,14,14,0,15,14,9810
83020,22,4,0,14,16,26,27,950,1,0,0,0,204,0,0,0,0,0,14,140,14,14,0,15,14,9810
83030,22,4,0,14,16,26,27,950,1,0,0,0,204,0,0,0,0,0,14,140,14,14,0,15,14,9800
83040,22,4,0,14,16,26,27,940,1,0,0,0,204,0,0,0,0,0,14,140,14,14,0,15,14,9800
83050,22,4,0,14,16,26,27,940,1,0,0,0,204,0,0,0,0,0,14,140,14,14,0,15,14,9800
83060,22,4,0,14,16,26,27,940,1,0,0,0,204,0,0,0,0,0,14,140,14,14,0,15,14,9800
